index,Address,Monthly Rent,Property Type,Bath,Bed,Availability,Contact,URL,Lat,Long,Coordinates,GEOID,State,County,City,Neighborhood,RegionID,parent-location,population,renter-occupied-households,median-gross-rent,median-household-income,median-property-value,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,eviction-filings,evictions,2016_evict_rate,2016_evict_filing_rate,2011-2015_rent_perc_change,2015-2019_rent_perc_change,potential_bad_landlord,bad_landlord_address,num_stops_quart_mi,num_stops_half_mi,num_stops_3quart_mi,num_stops_1_mi,er_percentile,efr_percentile
4704238,"10104 S Union Ave  , Chicago, IL 60628",1335,House,1.0,4.0,Available Now,(773) 571-7619,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-House/4704238,41.7101,-87.6406,POINT (-87.64060000000001 41.7101),170317305003,IL,Cook,Chicago,Fernwood,403377,"Cook County, Illinois",577.0,112.0,1587.0,48846.0,120100.0,0.0,100.0,0.0,0.0,0.0,4.0,1.0,0.89,3.57,0.007346938775510204,0.11831442463533225,False,,0,0,0,0,0.14546145081655906,0.1418533991644512
4704373,"7037 S Carpenter St  1, Chicago, IL 60621",1250,Duplex,2.0,4.0,Available Now,(773) 633-2369,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-2-bathroom-rental-Duplex/4704373,41.7663,-87.6504,POINT (-87.6504 41.7663),170316811003,IL,Cook,Chicago,Englewood,138261,"Cook County, Illinois",472.0,133.0,1021.0,11603.0,,0.0,100.0,0.0,0.0,0.0,12.0,8.0,6.02,9.02,-0.018268467037331215,0.0744336569579288,False,,0,0,0,2,0.9371439422711736,0.7718382073680212
4704581,"7930 S Hermitage Ave  1, Chicago, IL 60620",1100,Apt,1.0,2.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4704581,41.7496,-87.6672,POINT (-87.66719999999999 41.7496),170317105002,IL,Cook,Chicago,Gresham,269571,"Cook County, Illinois",1389.0,458.0,761.0,29550.0,120600.0,2.45,93.52,4.03,0.0,0.0,27.0,15.0,3.28,5.9,-0.0031007751937984496,0.09720062208398134,False,,0,0,0,0,0.6833459931636916,0.41502088872009113
4704587,"7930 S Hermitage Ave  2, Chicago, IL 60620",1100,Apt,1.0,2.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4704587,41.7496,-87.6672,POINT (-87.66719999999999 41.7496),170317105002,IL,Cook,Chicago,Gresham,269571,"Cook County, Illinois",1389.0,458.0,761.0,29550.0,120600.0,2.45,93.52,4.03,0.0,0.0,27.0,15.0,3.28,5.9,-0.0031007751937984496,0.09720062208398134,False,,0,0,0,0,0.6833459931636916,0.41502088872009113
4704771,"7011 S Carpenter St  2, Chicago, IL 60621",1100,Apt,1.0,3.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4704771,41.7663,-87.6504,POINT (-87.6504 41.7663),170316811003,IL,Cook,Chicago,Englewood,138261,"Cook County, Illinois",472.0,133.0,1021.0,11603.0,,0.0,100.0,0.0,0.0,0.0,12.0,8.0,6.02,9.02,-0.018268467037331215,0.0744336569579288,False,,0,0,0,2,0.9371439422711736,0.7718382073680212
4704785,"222 W 119th St  2, Chicago, IL 60628",1000,Apt,1.0,3.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4704785,41.678,-87.6279,POINT (-87.6279 41.678),170315302002,IL,Cook,Chicago,West Pullman,140913,"Cook County, Illinois",1098.0,111.0,1093.0,21792.0,,0.0,100.0,0.0,0.0,0.0,9.0,2.0,1.8,8.11,0.009828009828009828,0.12570965125709652,False,,0,0,0,0,0.32130649449297377,0.6804975313330801
4704875,"6006 S Carpenter St  2, Chicago, IL 60621",1175,Duplex,1.0,3.0,Available Now,(312) 493-1385,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Duplex/4704875,41.7847,-87.6511,POINT (-87.6511 41.7847),170316806001,IL,Cook,Chicago,Englewood,138261,"Cook County, Illinois",487.0,111.0,1132.0,32000.0,86300.0,3.08,96.92,0.0,0.0,0.0,8.0,1.0,0.9,7.21,-0.018268467037331215,0.0744336569579288,False,,0,0,2,4,0.14679073300417775,0.5818458032662363
4704884,"5546 W Jackson Blvd  2, Chicago, IL 60644",1400,Apt,2.0,3.0,Available Now,(773) 814-1069,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-2-bathroom-rental-Apt/4704884,41.8766,-87.7631,POINT (-87.76309999999999 41.8766),170312521021,IL,Cook,Chicago,South Austin,403120,"Cook County, Illinois",2688.0,400.0,1091.0,40278.0,154400.0,0.0,100.0,0.0,0.0,0.0,8.0,4.0,1.0,2.0,-0.003479471120389701,0.05377094972067039,False,,0,0,0,10,0.17223699202430687,0.04434105582985188
4704912,"1910 E 73rd St  1, Chicago, IL 60649",1350,Apt,1.0,3.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4704912,41.7626,-87.5789,POINT (-87.5789 41.7626),170314305001,IL,Cook,Chicago,South Shore,269608,"Cook County, Illinois",1350.0,634.0,683.0,11500.0,175000.0,1.11,89.93,5.04,0.0,0.0,41.0,23.0,3.63,6.47,-0.028191072826938137,0.038678485092667206,False,,0,0,0,0,0.7575958982149639,0.4772123053551082
4704936,"7924 S Eberhart Ave  , Chicago, IL 60619",1175,Apt,1.0,3.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4704936,41.7504,-87.6126,POINT (-87.6126 41.7504),170314402014,IL,Cook,Chicago,Chatham,273222,"Cook County, Illinois",1542.0,622.0,992.0,40569.0,,4.8,95.2,0.0,0.0,0.0,36.0,15.0,2.41,5.79,-0.003000750187546887,0.08653122648607976,False,,0,0,2,2,0.47236992024306873,0.3823585263957463
4705050,"7740 S Phillips Ave  3, Chicago, IL 60649",850,Apt,1.0,2.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4705050,41.7546,-87.5652,POINT (-87.5652 41.7546),170314313012,IL,Cook,Chicago,South Shore,269608,"Cook County, Illinois",1377.0,497.0,864.0,31157.0,183200.0,3.78,91.5,0.0,1.82,0.0,85.0,38.0,7.65,17.1,-0.028191072826938137,0.038678485092667206,False,,0,0,0,0,0.9798708697303457,0.9815799468287125
4705058,"7740 S Phillips Ave  1, Chicago, IL 60649",1150,Apt,1.0,2.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4705058,41.7546,-87.5652,POINT (-87.5652 41.7546),170314313012,IL,Cook,Chicago,South Shore,269608,"Cook County, Illinois",1377.0,497.0,864.0,31157.0,183200.0,3.78,91.5,0.0,1.82,0.0,85.0,38.0,7.65,17.1,-0.028191072826938137,0.038678485092667206,False,,0,0,0,0,0.9798708697303457,0.9815799468287125
4705105,"8017 S Wood St  3, Chicago, IL 60620",1000,Apt,1.5,3.0,Available Now,(773) 636-4822,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-full-bathroom-rental-Apt/4705105,41.7482,-87.6681,POINT (-87.6681 41.7482),170317105002,IL,Cook,Chicago,Gresham,269571,"Cook County, Illinois",1389.0,458.0,761.0,29550.0,120600.0,2.45,93.52,4.03,0.0,0.0,27.0,15.0,3.28,5.9,-0.0031007751937984496,0.09720062208398134,False,,0,0,0,0,0.6833459931636916,0.41502088872009113
4705130,"10124 S Ewing Ave  1, Chicago, IL 60617",1200,Apt,1.0,3.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4705130,41.7115,-87.5354,POINT (-87.5354 41.7115),170315202002,IL,Cook,Chicago,East Side,138166,"Cook County, Illinois",1195.0,180.0,903.0,33906.0,81000.0,11.38,0.08,88.54,0.0,0.0,5.0,0.0,0.0,2.78,0.04523026315789474,0.10700236034618411,False,,0,0,0,0,0.0186099506266616,0.09295480440562097
4705143,"4844 W Jackson Blvd  1, Chicago, IL 60644",1450,Duplex,1.5,4.0,Available Now,(773) 916-6507,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-full-bathroom-rental-Duplex/4705143,41.8769,-87.7461,POINT (-87.7461 41.8769),170312522022,IL,Cook,Chicago,South Austin,403120,"Cook County, Illinois",1111.0,298.0,586.0,21944.0,,0.0,100.0,0.0,0.0,0.0,21.0,10.0,3.36,7.05,-0.003479471120389701,0.05377094972067039,False,,0,2,4,6,0.6929358146600836,0.5665590581086214
4705324,"6437 S Normal Blvd  , Chicago, IL 60621",1000,Apt,2.0,3.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-2-bathroom-rental-Apt/4705324,41.7773,-87.6374,POINT (-87.6374 41.7773),170316809002,IL,Cook,Chicago,Englewood,138261,"Cook County, Illinois",512.0,407.0,248.0,9291.0,,0.39,91.8,0.0,6.45,1.37,5.0,1.0,0.25,1.23,-0.018268467037331215,0.0744336569579288,False,,0,4,4,6,0.03921382453475124,0.020888720091150777
4705357,"7051 S Paulina St 1, Chicago, IL 60636",950,Apt,1.0,2.0,Available Now,(312) 229-0105,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4705357,41.7652,-87.6661,POINT (-87.6661 41.7652),170316715003,IL,Cook,Chicago,West Englewood,269612,"Cook County, Illinois",923.0,208.0,806.0,23618.0,99800.0,0.11,97.62,2.28,0.0,0.0,7.0,1.0,0.48,3.37,0.0024813895781637717,0.11303630363036303,False,,0,0,0,2,0.06912267375617166,0.12742119255601975
4705421,"7701 S Green St  1, Chicago, IL 60620",1200,House,1.0,3.0,Available Now,(708) 578-9198,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-House/4705421,41.7537,-87.6452,POINT (-87.6452 41.7537),170317102001,IL,Cook,Chicago,Gresham,269571,"Cook County, Illinois",791.0,186.0,823.0,28137.0,,4.55,95.45,0.0,0.0,0.0,25.0,9.0,4.84,13.44,-0.0031007751937984496,0.09720062208398134,False,,0,0,0,0,0.8729586023547284,0.9510064565134827
4705449,"10226 S Vernon Ave  1, Chicago, IL 60628",1000,Apt,1.0,2.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4705449,41.7086,-87.6127,POINT (-87.6127 41.7086),170314908002,IL,Cook,Chicago,Rosemoor,403379,"Cook County, Illinois",868.0,106.0,,74803.0,140400.0,1.15,98.85,0.0,0.0,0.0,1.0,1.0,0.94,0.94,0.011627906976744186,0.10727969348659004,False,,0,0,0,0,0.15723509304975314,0.016236232434485378
4705803,"1537 S Saint Louis Ave  3f, Chicago, IL 60623",1350,Apt,1.0,3.0,Available Now,(773) 406-9133,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4705803,41.8601,-87.7127,POINT (-87.7127 41.8601),170312912001,IL,Cook,Chicago,Archer Heights,269568,"Cook County, Illinois",1237.0,298.0,945.0,13083.0,128000.0,1.54,98.14,0.0,0.0,0.0,17.0,3.0,1.01,5.7,-0.015256588072122053,0.06267605633802817,False,,0,2,6,6,0.17556019749335358,0.368211165970376
4705805,"1306 S Central Park Ave  2, Chicago, IL 60623",1550,Apt,1.0,4.0,Available Now,(773) 406-9133,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-Apt/4705805,41.8639,-87.7154,POINT (-87.7154 41.8639),170318387001,IL,Cook,Chicago,Archer Heights,269568,"Cook County, Illinois",2285.0,565.0,927.0,15688.0,180100.0,0.0,89.32,4.07,0.0,0.0,27.0,11.0,1.95,4.78,-0.015256588072122053,0.06267605633802817,False,,0,0,2,10,0.3664071401443221,0.2606342575009495
4705806,"1349 N Springfield Ave  1, Chicago, IL 60651",1350,Apt,1.0,3.0,Available Now,(773) 406-9133,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4705806,41.9057,-87.7239,POINT (-87.7239 41.9057),170312307003,IL,Cook,Chicago,Humboldt Park,269585,"Cook County, Illinois",1439.0,347.0,986.0,26481.0,83000.0,5.42,27.45,67.13,0.0,0.0,10.0,1.0,0.29,2.88,0.05357142857142857,0.031387319522912745,False,,0,0,0,0,0.04073300417774402,0.09751234333459932
4705807,"4955 W Ohio St  , Chicago, IL 60644",1450,Apt,1.0,4.0,Available Now,(773) 406-9133,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-Apt/4705807,41.8911,-87.7503,POINT (-87.7503 41.8911),170312516002,IL,Cook,Chicago,South Austin,403120,"Cook County, Illinois",831.0,193.0,805.0,33889.0,123700.0,1.2,97.47,0.0,0.0,0.0,10.0,4.0,2.07,5.18,-0.003479471120389701,0.05377094972067039,False,,0,4,4,6,0.3967907330041777,0.3160843144701861
4705809,"1141 S Francisco Ave 1f, Chicago, IL 60612",1190,Apt,1.0,2.0,Available Now,(773) 406-9133,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4705809,41.8671,-87.698,POINT (-87.69799999999999 41.8671),170318386002,IL,Cook,Chicago,Archer Heights,269568,"Cook County, Illinois",714.0,223.0,965.0,8478.0,,2.66,92.02,5.32,0.0,0.0,14.0,3.0,1.35,6.28,-0.015256588072122053,0.06267605633802817,False,,0,0,2,8,0.23243448537789593,0.4603114318268135
4705835,"1300 W 87th St  1, Chicago, IL 60620",1000,Apt,1.0,2.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4705835,41.736,-87.6563,POINT (-87.6563 41.736),170317111002,IL,Cook,Chicago,Gresham,269571,"Cook County, Illinois",884.0,187.0,843.0,48333.0,87200.0,0.0,100.0,0.0,0.0,0.0,7.0,3.0,1.6,3.74,-0.0031007751937984496,0.09720062208398134,False,,0,0,0,0,0.2918723889099886,0.15087352829472084
4705838,"1614 W 66th St  2, Chicago, IL 60636",800,Apt,1.0,2.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4705838,41.7741,-87.665,POINT (-87.66500000000001 41.7741),170316712001,IL,Cook,Chicago,West Englewood,269612,"Cook County, Illinois",527.0,112.0,1118.0,22778.0,102300.0,0.0,95.45,0.0,0.0,0.0,7.0,3.0,2.68,6.25,0.0024813895781637717,0.11303630363036303,False,,0,2,2,2,0.527155336118496,0.4567033801747057
4705843,"4246 N Spaulding Ave  1b, Chicago, IL 60618",1560,Apt,1.0,2.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4705843,41.9589,-87.7107,POINT (-87.7107 41.9589),170311605011,IL,Cook,Chicago,Albany Park,269566,"Cook County, Illinois",2338.0,468.0,1049.0,45048.0,262700.0,22.41,2.31,65.74,0.0,6.42,4.0,1.0,0.21,0.85,0.04087013843111404,0.03103229892336922,False,,0,2,6,10,0.03845423471325484,0.012628180782377516
4706007,"7347 S Crandon Ave  1, Chicago, IL 60649",1300,Apt,1.0,2.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4706007,41.762,-87.5688,POINT (-87.5688 41.762),170314308001,IL,Cook,Chicago,South Shore,269608,"Cook County, Illinois",912.0,209.0,1013.0,44201.0,203100.0,3.18,92.43,0.44,0.0,0.0,6.0,2.0,0.96,2.87,-0.028191072826938137,0.038678485092667206,False,,0,0,0,0,0.16036840106342576,0.09656285605772882
4706009,"8829 S Harper Ave  2, Chicago, IL 60619",1250,Apt,1.5,3.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-full-bathroom-rental-Apt/4706009,41.7345,-87.5868,POINT (-87.5868 41.7345),170314802001,IL,Cook,Chicago,Calumet Heights,273111,"Cook County, Illinois",701.0,189.0,1058.0,31615.0,153900.0,0.0,98.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01957831325301205,0.0775480059084195,False,,0,0,0,0,0.0186099506266616,0.0018040258260539309
4706012,"1518 E 75th St  2, Chicago, IL 60619",1350,Apt,1.0,3.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4706012,41.7588,-87.587,POINT (-87.587 41.7588),170314304004,IL,Cook,Chicago,Grand Crossing,276349,"Cook County, Illinois",1234.0,206.0,1000.0,20216.0,,3.32,96.11,0.0,0.0,0.57,14.0,6.0,2.91,6.8,-0.02107728337236534,0.058213716108452954,False,,0,0,0,0,0.6158374477781998,0.5333270034181542
4706039,"4135 W 21st Pl  Apt2, Chicago, IL 60623",1200,Apt,1.0,3.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4706039,41.8524,-87.728,POINT (-87.72799999999999 41.8524),170312925002,IL,Cook,Chicago,Archer Heights,269568,"Cook County, Illinois",1623.0,319.0,829.0,33125.0,147900.0,2.09,89.59,7.58,0.0,0.0,17.0,5.0,1.57,5.33,-0.015256588072122053,0.06267605633802817,False,,2,4,6,8,0.28095328522597796,0.3261488796050133
4706069,"7439 S Prairie Ave  , Chicago, IL 60619",1690,Apt,2.0,5.0,Available Now,(773) 719-0397,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/5-bedroom-2-bathroom-rental-Apt/4706069,41.7596,-87.6182,POINT (-87.6182 41.7596),170316910002,IL,Cook,Chicago,Park Manor,403356,"Cook County, Illinois",700.0,192.0,969.0,50139.0,125000.0,0.0,100.0,0.0,0.0,0.0,11.0,3.0,1.56,5.73,-0.023148148148148147,0.06398104265402843,False,,0,0,4,4,0.2753513102924421,0.3698252943410558
4706075,"8443 S Bennett Ave  2, Chicago, IL 60617",1200,Apt,1.0,2.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4706075,41.7418,-87.5781,POINT (-87.57810000000001 41.7418),170314503002,IL,Cook,Chicago,Stony Island Park,403128,"Cook County, Illinois",674.0,72.0,1331.0,42375.0,125800.0,0.0,100.0,0.0,0.0,0.0,5.0,1.0,1.39,6.94,-0.018142235123367198,0.07464892830746489,False,,0,0,0,0,0.24306874287884542,0.5540258260539309
4706252,"7223 S Champlain Ave  1, Chicago, IL 60619",1200,Apt,1.0,3.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4706252,41.7634,-87.6091,POINT (-87.6091 41.7634),170316909001,IL,Cook,Chicago,Park Manor,403356,"Cook County, Illinois",576.0,228.0,793.0,20844.0,77700.0,0.0,97.74,2.26,0.0,0.0,17.0,2.0,0.88,7.46,-0.023148148148148147,0.06398104265402843,False,,0,0,0,2,0.14346752753513103,0.6023547284466388
4706258,"7223 S Champlain Ave  2, Chicago, IL 60619",1400,Apt,1.0,4.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-Apt/4706258,41.7634,-87.6091,POINT (-87.6091 41.7634),170316909001,IL,Cook,Chicago,Park Manor,403356,"Cook County, Illinois",576.0,228.0,793.0,20844.0,77700.0,0.0,97.74,2.26,0.0,0.0,17.0,2.0,0.88,7.46,-0.023148148148148147,0.06398104265402843,False,,0,0,0,2,0.14346752753513103,0.6023547284466388
4706348,"216 E 79th St  , Chicago, IL 60619",1500,Apt,1.5,4.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-full-bathroom-rental-Apt/4706348,41.7511,-87.6196,POINT (-87.61960000000001 41.7511),170316913002,IL,Cook,Chicago,Chatham,273222,"Cook County, Illinois",1191.0,265.0,697.0,32652.0,132400.0,0.67,98.4,0.0,0.0,0.0,10.0,2.0,0.75,3.77,-0.003000750187546887,0.08653122648607976,False,,0,2,2,2,0.11507785795670337,0.15742499050512723
4706450,"132 N Long Ave  1, Chicago, IL 60644",1600,Apt,2.0,4.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-2-bathroom-rental-Apt/4706450,41.8836,-87.7603,POINT (-87.7603 41.8836),170312519004,IL,Cook,Chicago,South Austin,403120,"Cook County, Illinois",2340.0,647.0,695.0,18816.0,116400.0,0.0,92.35,7.65,0.0,0.0,30.0,8.0,1.24,4.64,-0.003479471120389701,0.05377094972067039,False,,0,4,4,8,0.20822255981769844,0.24249905051272314
4706644,"5735 S Princeton Ave  1, Chicago, IL 60621",1025,Apt,1.0,3.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4706644,41.79,-87.6328,POINT (-87.6328 41.79),170318346004,IL,Cook,Chicago,Englewood,138261,"Cook County, Illinois",1266.0,255.0,1019.0,25243.0,141700.0,0.0,98.18,1.82,0.0,0.0,13.0,6.0,2.35,5.1,-0.018268467037331215,0.0744336569579288,False,,0,2,4,8,0.4603114318268135,0.30981769844284085
4706696,"5729 S Green St  , Chicago, IL 60621",1500,Apt,2.0,4.0,Available Now,(312) 388-1784,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-2-bathroom-rental-Apt/4706696,41.7901,-87.6462,POINT (-87.64619999999999 41.7901),170318347001,IL,Cook,Chicago,Englewood,138261,"Cook County, Illinois",552.0,122.0,908.0,24773.0,82700.0,0.0,98.19,0.91,0.0,0.0,11.0,3.0,2.46,9.02,-0.018268467037331215,0.0744336569579288,False,,0,0,0,4,0.48414356247626283,0.7718382073680212
4706843,"246 W 107th St  1, Chicago, IL 60628",1100,Apt,1.0,3.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4706843,41.6999,-87.6295,POINT (-87.62949999999999 41.6999),170314910005,IL,Cook,Chicago,Fernwood,403377,"Cook County, Illinois",1432.0,276.0,882.0,20594.0,65600.0,1.19,98.81,0.0,0.0,0.0,19.0,10.0,3.62,6.88,0.007346938775510204,0.11831442463533225,False,,0,0,0,0,0.7524686669198632,0.5453854918344094
4706870,"7301 S East End Ave  , Chicago, IL 60649",1200,Apt,1.0,3.0,Available Now,(630) 363-2477,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4706870,41.7601,-87.5611,POINT (-87.5611 41.7601),170314313021,IL,Cook,Chicago,South Shore,269608,"Cook County, Illinois",1197.0,540.0,706.0,24074.0,160200.0,0.75,95.49,1.5,0.0,0.0,46.0,16.0,2.96,8.52,-0.028191072826938137,0.038678485092667206,False,,0,0,0,0,0.6243828332700342,0.724933535890619
4706976,"8034 S Saint Lawrence Ave  2, Chicago, IL 60619",1200,Apt,1.0,3.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4706976,41.7487,-87.6101,POINT (-87.6101 41.7487),170314402012,IL,Cook,Chicago,Chatham,273222,"Cook County, Illinois",1752.0,513.0,907.0,26486.0,153200.0,0.0,98.97,0.0,0.0,0.0,24.0,14.0,2.73,4.68,-0.003000750187546887,0.08653122648607976,False,,0,0,0,2,0.5509874667679453,0.24943030763387772
4707089,"6844 S Cornell Ave  2, Chicago, IL 60649",1200,Apt,2.0,2.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-2-bathroom-rental-Apt/4707089,41.7711,-87.5851,POINT (-87.5851 41.7711),170314302005,IL,Cook,Chicago,South Shore,269608,"Cook County, Illinois",1669.0,754.0,792.0,15741.0,,2.28,97.72,0.0,0.0,0.0,22.0,10.0,1.33,2.92,-0.028191072826938137,0.038678485092667206,False,,0,0,0,0,0.2265476642612989,0.09893657424990505
4707252,"8028 S Ellis Ave  1, Chicago, IL 60619",755,Apt,2.0,3.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-2-bathroom-rental-Apt/4707252,41.749,-87.6004,POINT (-87.60039999999999 41.749),170314401011,IL,Cook,Chicago,East Chatham,403360,"Cook County, Illinois",1311.0,565.0,704.0,27206.0,61300.0,1.3,96.41,2.29,0.0,0.0,67.0,30.0,5.31,11.86,-0.04291497975708502,0.05499153976311337,False,,0,0,0,0,0.897455374097987,0.8999240410178504
4707372,"2409 E 76th St 3, Chicago, IL 60649",900,Apt,1.0,2.0,Available Now,(312) 721-6017,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4707372,41.757,-87.5659,POINT (-87.5659 41.757),170314313023,IL,Cook,Chicago,South Shore,269608,"Cook County, Illinois",1955.0,645.0,862.0,26522.0,262500.0,0.2,89.77,4.45,0.0,0.0,81.0,35.0,5.43,12.56,-0.028191072826938137,0.038678485092667206,False,,0,0,0,0,0.9165400683630839,0.9349601215343715
4707420,"8100 S Marshfield Ave  , Chicago, IL 60620",1207,Apt,1.0,3.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4707420,41.7462,-87.6646,POINT (-87.66459999999999 41.7462),170317105001,IL,Cook,Chicago,Gresham,269571,"Cook County, Illinois",965.0,370.0,831.0,19386.0,115000.0,0.0,97.93,2.07,0.0,0.0,47.0,23.0,6.22,12.7,-0.0031007751937984496,0.09720062208398134,False,,0,0,0,0,0.9469236612229396,0.9402772502848462
4707422,"8100 S Essex Ave  , Chicago, IL 60617",1044,Apt,1.0,2.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4707422,41.7481,-87.5638,POINT (-87.5638 41.7481),170314604002,IL,Cook,Chicago,South Chicago,140437,"Cook County, Illinois",1062.0,143.0,903.0,58088.0,115700.0,2.17,94.92,1.98,0.0,0.0,17.0,10.0,6.99,11.89,0.02642113690952762,0.06708268330733229,False,,0,0,0,0,0.9689517660463349,0.9043866312191416
4707428,"5700 S May St  1, Chicago, IL 60621",1250,Apt,1.0,3.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4707428,41.79,-87.6536,POINT (-87.6536 41.79),170316805001,IL,Cook,Chicago,Englewood,138261,"Cook County, Illinois",477.0,124.0,936.0,24250.0,109300.0,7.76,83.86,8.39,0.0,0.0,10.0,1.0,0.81,8.06,-0.018268467037331215,0.0744336569579288,False,,0,0,0,4,0.12856057728826434,0.6670148120015191
